Leak_ID,Source_Platform,Leak_Type,Data_Snippet,Risk_Score,Pattern_Matched,Anomaly_Flag,Date_Detected,False_Positive
2471,Social Media,Payment Info,4686 5888 7907 5517,7,api_key_regex,No,2024-08-31,Yes
2472,Pastebin,Credentials,user596:pass798,10,credit_card_regex,No,2025-06-07,No
2473,GitHub,Payment Info,4366 3716 3771 5195,8,username_password,Yes,2025-01-10,No
2474,Pastebin,Database Dump,db_row_3288,4,email_regex,Yes,2025-03-12,Yes
2475,Pastebin,Confidential Document,ConfDoc_3223.pdf,6,email_regex,Yes,2025-07-04,Yes
2476,Pastebin,Personal Data,"Name33, email22@example.com",4,email_regex,No,2024-11-22,Yes
2477,Pastebin,API Key,AIzaSyD9728***,9,credit_card_regex,Yes,2025-07-29,No
2478,Public Forum,Config File,DB_PASSWORD=secret916,2,password_env_regex,No,2024-10-19,Yes
2479,Public Forum,Credentials,user431:pass902,9,username_password,Yes,2024-12-17,Yes
2480,Pastebin,Config File,DB_PASSWORD=secret700,3,email_regex,No,2025-01-09,Yes
2481,GitHub,Payment Info,4820 3556 7874 2661,4,password_env_regex,No,2025-07-09,No
2482,Dark Web,Confidential Document,ConfDoc_4195.pdf,4,api_key_regex,Yes,2025-05-23,Yes
2483,Public Forum,API Key,AIzaSyD2258***,6,credit_card_regex,Yes,2024-11-20,No
2484,Dark Web,Personal Data,"Name51, email22@example.com",9,password_env_regex,Yes,2025-04-29,No
2485,GitHub,Payment Info,4032 3694 8662 1266,8,password_env_regex,Yes,2025-01-24,No
2486,Social Media,Payment Info,4628 7770 5448 5373,9,username_password,No,2025-04-07,Yes
2487,Social Media,Confidential Document,ConfDoc_8938.pdf,8,password_env_regex,Yes,2025-07-01,Yes
2488,Social Media,Credentials,user779:pass523,8,api_key_regex,No,2024-10-18,No
2489,Dark Web,Config File,DB_PASSWORD=secret837,5,api_key_regex,Yes,2024-10-03,Yes
2490,Dark Web,Personal Data,"Name54, email52@example.com",9,api_key_regex,No,2025-03-17,No
2491,GitHub,Confidential Document,ConfDoc_3280.pdf,10,password_env_regex,Yes,2024-08-18,Yes
2492,GitHub,API Key,AIzaSyD4121***,10,credit_card_regex,No,2025-03-18,Yes
2493,Public Forum,Confidential Document,ConfDoc_5364.pdf,7,credit_card_regex,No,2025-03-06,Yes
2494,GitHub,Payment Info,4703 6594 7627 7531,5,credit_card_regex,No,2024-11-23,Yes
2495,Dark Web,Database Dump,db_row_6269,10,email_regex,Yes,2025-05-28,No
2496,Public Forum,Personal Data,"Name81, email69@example.com",3,password_env_regex,No,2025-06-14,Yes
2497,Dark Web,Database Dump,db_row_8784,9,credit_card_regex,Yes,2024-12-15,Yes
2498,Public Forum,API Key,AIzaSyD4126***,6,password_env_regex,Yes,2025-02-24,No
2499,Public Forum,Personal Data,"Name44, email50@example.com",4,password_env_regex,Yes,2025-05-05,No
2500,Social Media,Payment Info,4770 1155 7065 8907,10,password_env_regex,Yes,2025-03-01,No
2501,Dark Web,Source Code,function test65(){return true;},1,username_password,No,2024-09-17,Yes
2502,Social Media,API Key,AIzaSyD6477***,9,credit_card_regex,No,2024-09-03,No
2503,Public Forum,Personal Data,"Name13, email97@example.com",3,password_env_regex,No,2025-02-20,No
2504,Pastebin,Credentials,user644:pass929,9,email_regex,No,2025-01-13,No
2505,Social Media,Database Dump,db_row_8234,8,password_env_regex,Yes,2025-04-20,No
2506,Social Media,Credentials,user535:pass763,10,username_password,No,2025-08-11,No
2507,GitHub,Config File,DB_PASSWORD=secret238,5,username_password,Yes,2025-06-20,No
2508,Pastebin,Personal Data,"Name47, email82@example.com",6,email_regex,Yes,2024-11-10,Yes
2509,GitHub,API Key,AIzaSyD9681***,3,email_regex,No,2025-06-29,No
2510,Social Media,Config File,DB_PASSWORD=secret726,7,credit_card_regex,Yes,2024-09-29,No
2511,Pastebin,Personal Data,"Name38, email13@example.com",1,credit_card_regex,Yes,2024-10-29,No
2512,Social Media,Database Dump,db_row_1071,3,username_password,Yes,2024-12-07,Yes
2513,Public Forum,Database Dump,db_row_4132,7,email_regex,No,2024-12-23,No
2514,Pastebin,Credentials,user491:pass835,10,api_key_regex,Yes,2024-11-23,No
2515,Pastebin,Config File,DB_PASSWORD=secret888,4,email_regex,Yes,2025-01-29,No
2516,GitHub,Config File,DB_PASSWORD=secret510,7,password_env_regex,No,2025-02-20,No
2517,GitHub,API Key,AIzaSyD2318***,6,password_env_regex,No,2025-06-29,No
2518,Pastebin,Source Code,function test72(){return true;},9,password_env_regex,No,2024-09-09,No
2519,Public Forum,Config File,DB_PASSWORD=secret718,8,username_password,Yes,2025-05-01,No
2520,Pastebin,Personal Data,"Name87, email16@example.com",9,username_password,Yes,2024-11-03,No
2521,Public Forum,Payment Info,4772 4475 6336 3030,9,api_key_regex,No,2025-01-24,No
2522,GitHub,Payment Info,4495 2884 2053 4230,7,api_key_regex,No,2024-09-10,Yes
2523,Pastebin,Confidential Document,ConfDoc_8825.pdf,5,username_password,No,2024-09-09,No
2524,GitHub,Config File,DB_PASSWORD=secret669,4,email_regex,Yes,2025-07-09,No
2525,Dark Web,Payment Info,4923 7280 1326 2649,3,password_env_regex,No,2025-07-04,Yes
2526,Social Media,Database Dump,db_row_1200,2,password_env_regex,Yes,2024-11-27,Yes
2527,Dark Web,Source Code,function test60(){return true;},9,credit_card_regex,No,2025-05-21,No
2528,Public Forum,Source Code,function test76(){return true;},10,username_password,No,2024-10-29,No
2529,Pastebin,Credentials,user192:pass672,1,email_regex,Yes,2024-10-28,No
2530,Pastebin,Personal Data,"Name16, email41@example.com",8,email_regex,Yes,2024-09-04,Yes
2531,Pastebin,Database Dump,db_row_4597,6,email_regex,Yes,2025-06-01,Yes
2532,Dark Web,Config File,DB_PASSWORD=secret872,9,api_key_regex,Yes,2025-04-03,Yes
2533,Dark Web,Personal Data,"Name81, email51@example.com",10,credit_card_regex,No,2025-04-16,Yes
2534,Dark Web,API Key,AIzaSyD7124***,10,credit_card_regex,Yes,2025-04-19,No
2535,Social Media,Source Code,function test92(){return true;},7,password_env_regex,Yes,2025-05-09,Yes
2536,Pastebin,API Key,AIzaSyD2900***,3,password_env_regex,Yes,2024-10-08,Yes
2537,Public Forum,Source Code,function test66(){return true;},10,password_env_regex,No,2024-09-05,Yes
2538,Social Media,Personal Data,"Name54, email50@example.com",10,password_env_regex,No,2024-12-23,No
2539,Pastebin,Personal Data,"Name39, email27@example.com",2,username_password,Yes,2025-07-07,Yes
2540,Pastebin,Source Code,function test43(){return true;},1,password_env_regex,Yes,2025-07-29,Yes
2541,Social Media,Personal Data,"Name28, email80@example.com",9,email_regex,No,2025-07-25,No
2542,Social Media,Source Code,function test91(){return true;},7,password_env_regex,Yes,2025-07-29,Yes
2543,GitHub,Payment Info,4630 8974 1454 4621,10,password_env_regex,No,2025-05-13,No
2544,GitHub,Payment Info,4404 5286 8303 2536,9,api_key_regex,No,2025-07-15,Yes
2545,Dark Web,Confidential Document,ConfDoc_1465.pdf,8,email_regex,No,2024-11-21,Yes
2546,Dark Web,Personal Data,"Name89, email69@example.com",6,username_password,Yes,2025-04-27,No
2547,GitHub,Source Code,function test49(){return true;},5,api_key_regex,No,2025-08-10,No
2548,GitHub,Payment Info,4167 4807 3680 7506,6,api_key_regex,Yes,2024-12-16,Yes
2549,Pastebin,Payment Info,4378 6069 4250 2821,10,credit_card_regex,Yes,2025-04-22,Yes
2550,Pastebin,Database Dump,db_row_8138,5,username_password,Yes,2025-08-07,No
2551,Social Media,Personal Data,"Name51, email57@example.com",5,email_regex,No,2025-06-08,Yes
2552,Public Forum,Confidential Document,ConfDoc_9958.pdf,4,credit_card_regex,Yes,2024-09-03,No
2553,Pastebin,Source Code,function test26(){return true;},9,username_password,Yes,2025-05-25,No
2554,Public Forum,Confidential Document,ConfDoc_5469.pdf,2,password_env_regex,Yes,2024-12-02,No
2555,Dark Web,Config File,DB_PASSWORD=secret797,6,credit_card_regex,No,2024-12-22,Yes
2556,Pastebin,Credentials,user914:pass245,1,api_key_regex,No,2025-01-20,No
2557,Public Forum,Database Dump,db_row_3729,5,username_password,No,2025-02-14,No
2558,Pastebin,Confidential Document,ConfDoc_9483.pdf,9,api_key_regex,No,2025-04-15,Yes
2559,GitHub,Source Code,function test63(){return true;},10,email_regex,Yes,2025-07-15,Yes
2560,Pastebin,Source Code,function test39(){return true;},7,api_key_regex,Yes,2024-11-30,No
2561,Dark Web,Credentials,user611:pass536,2,api_key_regex,Yes,2025-02-07,No
2562,Public Forum,Personal Data,"Name39, email92@example.com",9,email_regex,No,2025-01-24,No
2563,Public Forum,API Key,AIzaSyD4059***,10,api_key_regex,No,2025-02-28,No
2564,Dark Web,Payment Info,4118 2772 4754 3970,3,email_regex,Yes,2025-03-25,Yes
2565,Social Media,Payment Info,4791 5834 9465 2933,5,email_regex,No,2025-03-04,Yes
2566,Public Forum,Credentials,user586:pass943,3,username_password,No,2025-05-16,No
2567,Social Media,Source Code,function test77(){return true;},2,password_env_regex,No,2025-03-26,Yes
2568,Social Media,Database Dump,db_row_5231,8,username_password,No,2024-12-23,No
2569,Pastebin,Personal Data,"Name84, email58@example.com",9,email_regex,No,2025-04-29,Yes
2570,GitHub,Credentials,user428:pass521,1,password_env_regex,Yes,2025-06-26,Yes
2571,GitHub,Source Code,function test74(){return true;},10,api_key_regex,No,2024-09-06,No
2572,Pastebin,API Key,AIzaSyD9425***,7,email_regex,Yes,2025-02-22,No
2573,Public Forum,Source Code,function test13(){return true;},10,password_env_regex,No,2024-08-25,Yes
2574,Pastebin,Source Code,function test93(){return true;},3,api_key_regex,Yes,2024-10-01,No
2575,GitHub,Database Dump,db_row_8268,4,credit_card_regex,No,2024-10-01,No
2576,Public Forum,Payment Info,4254 5607 4313 5797,8,email_regex,No,2024-09-04,No
2577,Pastebin,Payment Info,4683 6044 3347 3852,7,api_key_regex,Yes,2024-12-23,No
2578,Social Media,API Key,AIzaSyD5034***,8,email_regex,No,2024-08-28,Yes
2579,GitHub,Config File,DB_PASSWORD=secret913,2,password_env_regex,Yes,2025-07-14,Yes
2580,Social Media,Credentials,user169:pass873,8,password_env_regex,No,2025-06-15,Yes
2581,Dark Web,Confidential Document,ConfDoc_8293.pdf,3,username_password,No,2024-08-20,Yes
2582,Social Media,Payment Info,4011 3597 2806 2684,7,credit_card_regex,Yes,2024-10-25,No
2583,GitHub,Database Dump,db_row_4486,4,username_password,Yes,2024-10-04,Yes
2584,Social Media,Credentials,user718:pass824,1,api_key_regex,No,2024-11-11,Yes
2585,Dark Web,Database Dump,db_row_1183,10,credit_card_regex,Yes,2024-10-10,Yes
2586,Pastebin,Database Dump,db_row_7477,6,email_regex,No,2024-12-21,No
2587,Social Media,Config File,DB_PASSWORD=secret165,7,credit_card_regex,No,2024-12-01,Yes
2588,Dark Web,Source Code,function test74(){return true;},1,email_regex,No,2024-11-18,Yes
2589,Public Forum,Confidential Document,ConfDoc_1224.pdf,1,username_password,No,2025-03-26,No
2590,Pastebin,Personal Data,"Name93, email15@example.com",5,credit_card_regex,No,2025-01-17,Yes
2591,GitHub,Credentials,user934:pass398,4,api_key_regex,Yes,2024-11-18,Yes
2592,GitHub,API Key,AIzaSyD9303***,6,api_key_regex,No,2025-06-26,No
2593,Public Forum,Credentials,user245:pass281,10,api_key_regex,Yes,2024-10-12,No
2594,Dark Web,Confidential Document,ConfDoc_3072.pdf,3,username_password,No,2025-01-09,No
2595,Public Forum,Personal Data,"Name35, email89@example.com",7,username_password,Yes,2024-12-11,No
2596,GitHub,Credentials,user555:pass519,1,password_env_regex,Yes,2025-01-14,No
2597,Social Media,API Key,AIzaSyD2071***,3,password_env_regex,Yes,2025-07-18,Yes
2598,Pastebin,Confidential Document,ConfDoc_1402.pdf,5,password_env_regex,Yes,2024-09-08,No
2599,Public Forum,Confidential Document,ConfDoc_1276.pdf,5,password_env_regex,No,2024-12-13,No
2600,Public Forum,Config File,DB_PASSWORD=secret388,3,credit_card_regex,Yes,2025-01-29,Yes
2601,Dark Web,Payment Info,4049 8125 3668 9873,7,api_key_regex,Yes,2025-03-27,No
2602,Social Media,Personal Data,"Name18, email57@example.com",2,username_password,No,2025-06-23,No
2603,Dark Web,Confidential Document,ConfDoc_7868.pdf,4,api_key_regex,No,2024-11-03,Yes
2604,Dark Web,Payment Info,4299 9446 4445 5101,1,password_env_regex,No,2025-06-15,No
2605,GitHub,Database Dump,db_row_1646,4,api_key_regex,No,2024-10-23,Yes
2606,Pastebin,Source Code,function test59(){return true;},10,email_regex,Yes,2024-10-02,No
2607,Pastebin,Database Dump,db_row_2155,5,credit_card_regex,No,2024-10-16,Yes
2608,Social Media,Config File,DB_PASSWORD=secret644,10,email_regex,Yes,2025-07-26,Yes
2609,Public Forum,Confidential Document,ConfDoc_6259.pdf,7,email_regex,No,2025-02-16,Yes
2610,Dark Web,Credentials,user924:pass717,8,username_password,Yes,2024-12-28,No
2611,Social Media,Config File,DB_PASSWORD=secret972,5,api_key_regex,Yes,2024-08-13,Yes
2612,Public Forum,Config File,DB_PASSWORD=secret718,7,api_key_regex,No,2025-03-08,Yes
2613,Public Forum,Personal Data,"Name23, email67@example.com",10,password_env_regex,No,2024-10-26,No
2614,Pastebin,Config File,DB_PASSWORD=secret948,1,api_key_regex,No,2024-12-25,Yes
2615,GitHub,Confidential Document,ConfDoc_5637.pdf,1,username_password,No,2024-08-14,No
2616,Pastebin,Credentials,user442:pass555,6,email_regex,Yes,2025-01-18,No
2617,Dark Web,Payment Info,4619 1653 8886 1151,2,email_regex,No,2025-02-03,No
2618,GitHub,Personal Data,"Name13, email78@example.com",4,email_regex,Yes,2025-01-12,No
2619,Social Media,Personal Data,"Name26, email80@example.com",3,password_env_regex,Yes,2025-07-19,Yes
2620,Dark Web,Config File,DB_PASSWORD=secret847,3,credit_card_regex,No,2025-03-12,Yes
2621,Public Forum,Personal Data,"Name74, email13@example.com",6,password_env_regex,Yes,2024-10-25,No
2622,Pastebin,Credentials,user637:pass708,3,email_regex,No,2025-02-06,Yes
2623,GitHub,Credentials,user202:pass825,1,api_key_regex,No,2025-08-09,No
2624,Pastebin,Payment Info,4846 7565 7436 3465,5,password_env_regex,No,2024-11-10,No
2625,Public Forum,API Key,AIzaSyD7756***,8,api_key_regex,No,2025-03-06,No
2626,Social Media,Credentials,user804:pass571,6,password_env_regex,Yes,2024-11-20,Yes
2627,Public Forum,Credentials,user197:pass592,5,password_env_regex,No,2024-12-06,No
2628,Social Media,API Key,AIzaSyD6097***,7,username_password,Yes,2025-06-04,Yes
2629,Social Media,Credentials,user488:pass302,6,email_regex,Yes,2025-03-05,No
2630,Dark Web,Payment Info,4476 6018 8542 9178,9,email_regex,No,2024-12-28,No
2631,GitHub,Credentials,user154:pass904,7,api_key_regex,No,2024-09-22,Yes
2632,Public Forum,Credentials,user384:pass819,1,api_key_regex,Yes,2024-10-21,No
2633,Pastebin,Confidential Document,ConfDoc_6996.pdf,1,username_password,Yes,2025-08-01,Yes
2634,Social Media,Personal Data,"Name97, email52@example.com",9,username_password,Yes,2025-07-29,Yes
2635,GitHub,API Key,AIzaSyD7079***,8,password_env_regex,Yes,2025-07-19,Yes
2636,GitHub,Database Dump,db_row_8692,1,email_regex,Yes,2024-11-15,No
2637,Public Forum,Confidential Document,ConfDoc_7914.pdf,1,username_password,Yes,2025-08-03,No
2638,Public Forum,API Key,AIzaSyD5824***,1,password_env_regex,Yes,2025-07-31,Yes
2639,Public Forum,Confidential Document,ConfDoc_1452.pdf,4,username_password,No,2025-02-19,No
2640,Pastebin,Credentials,user288:pass257,9,credit_card_regex,No,2025-03-29,No
2641,GitHub,Source Code,function test48(){return true;},6,username_password,Yes,2025-01-17,No
2642,Pastebin,Payment Info,4965 2610 2569 2173,8,email_regex,Yes,2025-07-14,No
2643,Public Forum,API Key,AIzaSyD2824***,8,username_password,Yes,2025-07-14,No
2644,Public Forum,Confidential Document,ConfDoc_9592.pdf,3,password_env_regex,No,2025-05-30,No
2645,Pastebin,Config File,DB_PASSWORD=secret211,7,api_key_regex,No,2024-12-09,Yes
2646,Dark Web,Confidential Document,ConfDoc_3878.pdf,9,credit_card_regex,Yes,2025-03-15,No
2647,GitHub,Payment Info,4868 9320 1069 5368,5,email_regex,Yes,2025-06-11,Yes
2648,Pastebin,Personal Data,"Name87, email31@example.com",7,email_regex,No,2025-05-10,Yes
2649,Public Forum,API Key,AIzaSyD4872***,10,email_regex,No,2024-10-05,No
2650,Pastebin,Confidential Document,ConfDoc_8834.pdf,10,username_password,Yes,2025-05-03,Yes
2651,Social Media,Personal Data,"Name32, email83@example.com",9,username_password,No,2025-06-07,Yes
2652,Pastebin,Confidential Document,ConfDoc_3762.pdf,2,username_password,Yes,2025-02-08,No
2653,Public Forum,Config File,DB_PASSWORD=secret418,7,email_regex,No,2024-12-07,Yes
2654,Pastebin,Database Dump,db_row_1729,5,password_env_regex,Yes,2025-04-21,No
2655,Pastebin,Source Code,function test82(){return true;},6,credit_card_regex,Yes,2025-07-13,No
2656,GitHub,Personal Data,"Name54, email56@example.com",3,credit_card_regex,No,2024-12-12,No
2657,Dark Web,Payment Info,4935 8956 8079 2087,4,email_regex,Yes,2024-10-29,No
2658,GitHub,Payment Info,4278 9431 3159 6738,9,credit_card_regex,Yes,2024-11-30,Yes
2659,Social Media,Confidential Document,ConfDoc_9974.pdf,8,username_password,No,2025-03-21,No
2660,Dark Web,Source Code,function test10(){return true;},8,api_key_regex,No,2025-05-26,Yes
2661,Pastebin,Payment Info,4992 8923 8392 5791,1,username_password,Yes,2025-01-04,Yes
2662,Social Media,Confidential Document,ConfDoc_2586.pdf,3,api_key_regex,Yes,2024-11-25,Yes
2663,Social Media,Config File,DB_PASSWORD=secret585,4,credit_card_regex,Yes,2025-03-26,Yes
2664,Social Media,Source Code,function test88(){return true;},9,password_env_regex,Yes,2024-12-20,No
2665,Social Media,Config File,DB_PASSWORD=secret517,1,api_key_regex,No,2025-02-19,Yes
2666,Dark Web,Confidential Document,ConfDoc_2618.pdf,9,password_env_regex,No,2025-01-10,No
2667,Dark Web,Payment Info,4160 9498 8744 8843,8,username_password,No,2024-12-22,Yes
2668,Social Media,Source Code,function test47(){return true;},3,credit_card_regex,Yes,2024-12-19,Yes
2669,Dark Web,Credentials,user929:pass501,3,username_password,Yes,2025-03-23,Yes
2670,Pastebin,Credentials,user778:pass981,2,api_key_regex,No,2024-09-19,Yes
2671,Social Media,Source Code,function test94(){return true;},1,email_regex,No,2025-03-13,No
2672,GitHub,Source Code,function test48(){return true;},7,api_key_regex,No,2024-11-19,Yes
2673,GitHub,Payment Info,4505 8432 7642 5580,8,api_key_regex,No,2024-11-01,Yes
2674,Pastebin,Credentials,user549:pass320,3,api_key_regex,Yes,2024-11-28,Yes
2675,Dark Web,Confidential Document,ConfDoc_7674.pdf,5,username_password,No,2024-12-25,Yes
2676,Public Forum,API Key,AIzaSyD1831***,6,username_password,No,2024-12-12,No
2677,Public Forum,Config File,DB_PASSWORD=secret104,3,username_password,No,2025-03-13,Yes
2678,Public Forum,Credentials,user426:pass128,1,credit_card_regex,Yes,2024-11-13,Yes
2679,Public Forum,Source Code,function test75(){return true;},4,credit_card_regex,No,2025-06-01,Yes
2680,Pastebin,Personal Data,"Name56, email21@example.com",1,password_env_regex,Yes,2025-05-10,No
2681,Dark Web,API Key,AIzaSyD3019***,2,api_key_regex,Yes,2024-11-02,No
2682,GitHub,API Key,AIzaSyD8043***,5,credit_card_regex,No,2025-03-04,No
2683,Pastebin,Credentials,user313:pass118,9,credit_card_regex,No,2024-12-06,Yes
2684,Dark Web,Database Dump,db_row_5065,6,password_env_regex,Yes,2025-08-10,Yes
2685,Public Forum,Credentials,user642:pass898,3,email_regex,No,2025-05-06,Yes
2686,Social Media,Config File,DB_PASSWORD=secret340,9,api_key_regex,No,2025-03-25,Yes
2687,Public Forum,API Key,AIzaSyD1094***,10,password_env_regex,Yes,2024-12-24,Yes
2688,Dark Web,Confidential Document,ConfDoc_7139.pdf,6,email_regex,Yes,2024-09-03,Yes
